"object_id","term_taxonomy_id","term_order"
"64524","163076","0"
"64524","163077","0"
"64524","4460","0"
"64524","163078","0"
"64524","155042","0"
"64524","163079","0"
"64524","163080","0"
"64524","163081","0"
"64524","163082","0"
"64524","163083","0"
"64524","163084","0"
"64524","154989","0"
"64524","163085","0"
"64524","163086","0"
"64524","163087","0"
"64524","5499","0"
"64524","163088","0"
"64524","163089","0"
"64524","163090","0"
"64524","397","0"
"64524","154987","0"
"64524","21","0"
"65797","162546","0"
"65797","164548","0"
"65797","397","0"
"64522","39","0"
"64522","5","0"
"64522","21","0"
"64520","39","0"
"64520","5","0"
"64520","21","0"
"64518","39","0"
"64518","5","0"
"64518","397","0"
"64518","163093","0"
"64518","163094","0"
"64518","163095","0"
"64518","163096","0"
"64518","163097","0"
"64518","163098","0"
"64518","163099","0"
"64518","163100","0"
"64518","163101","0"
"64518","163102","0"
"64518","154008","0"
"64518","159932","0"
"64518","156237","0"
"64518","163103","0"
"64518","163104","0"
"64518","5375","0"
"64518","163105","0"
"64518","163106","0"
"64518","5381","0"
"64518","96939","0"
"64518","156241","0"
"64518","163107","0"
"64518","116750","0"
"64518","163108","0"
"64518","159420","0"
"64518","163109","0"
"64518","163110","0"
"64518","163111","0"
"64518","154969","0"
"64518","163112","0"
"64518","163113","0"
"64518","163114","0"
"64518","163115","0"
"64518","163116","0"
"64518","163117","0"
"64518","157909","0"
"64518","163118","0"
"64518","163119","0"
"64518","163120","0"
"64518","163121","0"
"64518","156246","0"
"64518","163122","0"
"64518","156751","0"
"64518","163123","0"
"64518","163124","0"
"64518","152812","0"
"64518","163125","0"
"64518","163126","0"
"64518","163127","0"
"64518","163128","0"
"64518","159906","0"
"64518","155435","0"
"64518","163129","0"
"64518","163130","0"
"64518","163131","0"
"64518","163132","0"
"64518","163133","0"
"64518","3756","0"
"64518","163134","0"
"64518","162112","0"
"64518","1302","0"
"64538","163136","0"
"64538","30231","0"
"64538","163137","0"
"64540","397","0"
"64540","163138","0"
"64540","69","0"
"64440","153270","0"
"64542","5","0"
"64540","163141","0"
"64540","163142","0"
"64540","163143","0"
"64540","163144","0"
"64540","5624","0"
"64540","163145","0"
"64540","163146","0"
"64540","163147","0"
"64540","163148","0"
"64542","39","0"
"64542","31","0"
"64544","31","0"
"64542","397","0"
"64542","217","0"
"64542","496","0"
"64542","163151","0"
"64542","163152","0"
"64440","5","0"
"64440","39","0"
"64546","31","0"
"64544","397","0"
"64544","496","0"
"64544","161446","0"
"64540","31","0"
"64544","163154","0"
"64540","163161","0"
"64540","163160","0"
"65510","160371","0"
"64546","397","0"
"64546","112","0"
"64546","161446","0"
"64546","163139","0"
"64544","33","0"
"64546","875","0"
"64563","167","0"
"65512","397","0"
"65505","98217","0"
"65505","121037","0"
"65505","5","0"
"65510","154170","0"
"64563","71984","0"
"64563","163168","0"
"64563","1921","0"
"64563","3205","0"
"64563","154369","0"
"64563","5","0"
"64585","39","0"
"64567","33","0"
"64567","98240","0"
"64567","80","0"
"64567","163170","0"
"64567","81","0"
"64569","397","0"
"64568","98240","0"
"64568","80","0"
"64568","163172","0"
"64568","81","0"
"64583","54","0"
"64569","152056","0"
"64569","121509","0"
"64569","4","0"
"64569","140334","0"
"64569","163174","0"
"64573","397","0"
"64571","163176","0"
"64571","1160","0"
"64571","5068","0"
"64571","117096","0"
"64571","140334","0"
"64571","163174","0"
"64575","2095","0"
"64573","36","0"
"64573","163178","0"
"64573","163179","0"
"64573","156090","0"
"64573","163180","0"
"64573","126895","0"
"64573","158543","0"
"64573","156102","0"
"64573","163181","0"
"64573","140334","0"
"64573","163174","0"
"64579","54","0"
"64575","163183","0"
"64575","140334","0"
"64575","163174","0"
"64575","4","0"
"64579","161514","0"
"64577","1067","0"
"64577","113622","0"
"64577","163185","0"
"64577","155302","0"
"64577","5031","0"
"64577","36","0"
"64577","163186","0"
"64577","140334","0"
"64577","163174","0"
"64581","21","0"
"64581","54","0"
"64579","90620","0"
"64579","163188","0"
"64579","140334","0"
"64579","163174","0"
"64583","397","0"
"64571","54","0"
"64581","90620","0"
"64581","155236","0"
"64581","163190","0"
"64581","163191","0"
"64581","140334","0"
"64581","163174","0"
"64585","158031","0"
"64657","397","0"
"64583","90620","0"
"64583","76596","0"
"64583","163193","0"
"64583","140334","0"
"64583","163174","0"
"64601","54","0"
"64569","39","0"
"64585","163195","0"
"64585","163196","0"
"64585","152827","0"
"64585","140334","0"
"64585","163174","0"
"64591","33","0"
"64587","135","0"
"64587","159899","0"
"64587","163198","0"
"64587","163199","0"
"64587","163200","0"
"64587","161112","0"
"64593","55","0"
"64589","397","0"
"64589","37","0"
"64589","158086","0"
"64589","163202","0"
"64589","163203","0"
"64587","39","0"
"64591","397","0"
"64591","31","0"
"64591","32","0"
"64591","163205","0"
"64591","112530","0"
"64589","33","0"
"64593","397","0"
"64593","4920","0"
"64593","157611","0"
"64593","163207","0"
"64593","163208","0"
"64595","54","0"
"64595","397","0"
"64595","4920","0"
"64595","163210","0"
"64595","163211","0"
"64599","943","0"
"64597","397","0"
"64597","103","0"
"64597","163213","0"
"64597","163214","0"
"64599","397","0"
"64599","31","0"
"64597","39","0"
"64599","163215","0"
"64599","163216","0"
"64599","163217","0"
"64599","158669","0"
"64599","163218","0"
"64599","163219","0"
"64599","163220","0"
"64599","163221","0"
"64599","163222","0"
"64599","163223","0"
"64599","163224","0"
"64599","163225","0"
"64599","163226","0"
"64599","163227","0"
"64599","163228","0"
"64599","163229","0"
"64599","163230","0"
"64599","163231","0"
"64599","163232","0"
"64599","163233","0"
"64603","33","0"
"64620","33","0"
"64601","43","0"
"64601","161219","0"
"64601","151467","0"
"64601","163235","0"
"65505","15","0"
"64603","397","0"
"64603","306","0"
"64603","3479","0"
"64603","2529","0"
"64603","161762","0"
"64603","3478","0"
"64631","156211","0"
"65488","39","0"
"65501","397","0"
"65501","72","0"
"65501","153531","0"
"65501","164167","0"
"65501","156102","0"
"65501","5","0"
"65505","39","0"
"65505","397","0"
"65505","306","0"
"65510","397","0"
"64607","5","0"
"64607","161594","0"
"64607","21","0"
"64607","397","0"
"64607","399","0"
"64607","161312","0"
"64607","161313","0"
"64599","39","0"
"64599","5","0"
"64599","120","0"
"64597","5","0"
"64587","5","0"
"64620","397","0"
"64620","21","0"
"64620","72780","0"
"64620","163238","0"
"64620","153155","0"
"64620","163049","0"
"64622","39","0"
"64622","397","0"
"64622","158031","0"
"64622","154172","0"
"64622","4253","0"
"64622","163240","0"
"64626","5","0"
"64624","397","0"
"64624","158031","0"
"64624","154953","0"
"64624","163242","0"
"64624","163243","0"
"64624","55","0"
"64626","397","0"
"64626","60953","0"
"64626","157194","0"
"64626","158182","0"
"64626","161949","0"
"64568","33","0"
"64629","397","0"
"64629","158031","0"
"64629","163245","0"
"64629","163246","0"
"64629","54","0"
"64631","397","0"
"64631","158533","0"
"64631","163248","0"
"64631","158216","0"
"64631","163249","0"
"64631","163250","0"
"64631","138092","0"
"64631","162250","0"
"64622","5","0"
"64585","5","0"
"64585","397","0"
"64585","163251","0"
"64585","60956","0"
"64585","163252","0"
"64585","88369","0"
"64585","163253","0"
"64585","157932","0"
"64585","156090","0"
"64569","5","0"
"64569","163254","0"
"64573","39","0"
"64575","54","0"
"64575","163255","0"
"64575","160918","0"
"64575","163256","0"
"64575","397","0"
"64577","39","0"
"64577","5","0"
"64579","21","0"
"64579","163257","0"
"64579","397","0"
"64581","397","0"
"64581","163258","0"
"64583","21","0"
"64657","9","0"
"64657","39","0"
"64657","5","0"
"64657","21","0"
"64657","159579","0"
"64657","123267","0"
"64657","132513","0"
"64657","105003","0"
"64657","1941","0"
"64657","4459","0"
"64657","163259","0"
"64657","163260","0"
"64660","163264","0"
"64660","39","0"
"64660","4","0"
"64660","159868","0"
"64660","5031","0"
"64660","163262","0"
"64660","163263","0"
"64660","155182","0"
"64660","155183","0"
"64660","5","0"
"64660","397","0"
"64663","71089","0"
"64665","163283","0"
"64688","943","0"
"64688","510","0"
"64669","163291","0"
"64663","21","0"
"64688","129271","0"
"64674","39","0"
"64669","156211","0"
"64674","5","0"
"64667","397","0"
"64665","21","0"
"64663","163290","0"
"64667","157228","0"
"64663","157228","0"
"64663","397","0"
"64669","397","0"
"64667","21","0"
"64669","157228","0"
"64667","936","0"
"64667","163268","0"
"64667","56436","0"
"65742","160416","0"
"64669","21","0"
"64688","163293","0"
"64672","54","0"
"64690","397","0"
"64667","156211","0"
"65742","164429","0"
"65742","164430","0"
"65742","164427","0"
"65742","164426","0"
"65742","164428","0"
"65742","164425","0"
"64676","33","0"
"64672","397","0"
"64672","21","0"
"64672","159366","0"
"64672","162637","0"
"64672","163275","0"
"64672","163276","0"
"64663","5","0"
"64674","397","0"
"64674","4","0"
"64674","24","0"
"64674","5325","0"
"64674","163278","0"
"64688","397","0"
"64676","397","0"
"64676","5732","0"
"64676","159260","0"
"64676","163280","0"
"64676","60128","0"
"64676","163281","0"
"64676","163282","0"
"64667","857","0"
"64665","54","0"
"64665","397","0"
"64665","160403","0"
"64665","163284","0"
"64665","163285","0"
"64665","163286","0"
"64665","163287","0"
"64665","157251","0"
"64665","163288","0"
"64665","163289","0"
"64692","1","0"
"64690","163293","0"
"64690","129271","0"
"64690","21","0"
"64688","33","0"
"64694","1","0"
"64692","163293","0"
"64692","2955","0"
"64692","150799","0"
"64692","129271","0"
"64692","21","0"
"64692","163296","0"
"64692","510","0"
"64692","33","0"
"64694","160702","0"
"64694","129271","0"
"64694","21","0"
"64694","510","0"
"64694","163298","0"
"64692","397","0"
"64690","54","0"
"64688","31","0"
"64694","54","0"
"64694","397","0"
"64694","163299","0"
"64701","163302","0"
"64701","39","0"
"64701","154096","0"
"64704","397","0"
"64701","21","0"
"64704","39","0"
"64701","4122","0"
"64701","153474","0"
"64701","82254","0"
"64701","163301","0"
"64701","5","0"
"64701","397","0"
"64701","153664","0"
"64704","72","0"
"64707","601","0"
"65742","157493","0"
"64707","163315","0"
"64707","11","0"
"64704","3338","0"
"64704","5","0"
"64704","163304","0"
"64704","152953","0"
"64704","157801","0"
"64704","163305","0"
"64704","160201","0"
"64704","875","0"
"64704","153522","0"
"64704","163306","0"
"64704","95374","0"
"64704","163307","0"
"64704","163308","0"
"64707","551","0"
"64707","14","0"
"64707","66290","0"
"64707","163310","0"
"64707","129210","0"
"65742","21","0"
"65742","160423","0"
"65742","164435","0"
"65742","680","0"
"65742","3809","0"
"65742","164433","0"
"65742","164434","0"
"65742","163386","0"
"65742","164432","0"
"65742","164431","0"
"64716","493","0"
"65739","164453","0"
"65742","397","0"
"65742","5","0"
"65739","156422","0"
"65739","397","0"
"65739","164421","0"
"65736","164440","0"
"65736","101483","0"
"65736","150718","0"
"65742","153116","0"
"64711","2623","0"
"64711","71373","0"
"64711","21","0"
"64707","39","0"
"64707","5","0"
"64711","397","0"
"64711","163316","0"
"64711","39","0"
"64711","5","0"
"64716","156211","0"
"64716","397","0"
"64716","37","0"
"64716","84","0"
"64716","163318","0"
"64716","153982","0"
"64724","54","0"
"64719","397","0"
"64719","5732","0"
"64719","96196","0"
"64719","163319","0"
"64719","163320","0"
"64719","163321","0"
"64719","163322","0"
"64719","163323","0"
"64719","163324","0"
"64719","163325","0"
"64719","163326","0"
"64719","158468","0"
"64719","163327","0"
"64837","54","0"
"64719","54","0"
"64724","397","0"
"64724","18","0"
"64724","152823","0"
"64724","163329","0"
"64724","163330","0"
"64724","163331","0"
"64724","163332","0"
"64724","163333","0"
"64724","163334","0"
"64724","156949","0"
"64726","397","0"
"64726","306","0"
"64726","65","0"
"64726","927","0"
"64726","163335","0"
"64726","163336","0"
"64726","163337","0"
"64726","163338","0"
"64726","163339","0"
"64726","163340","0"
"64726","163341","0"
"64726","163342","0"
"64726","163343","0"
"64730","156211","0"
"64726","33","0"
"64728","397","0"
"64728","4920","0"
"64728","157611","0"
"64728","163345","0"
"64728","163346","0"
"64728","163347","0"
"64728","163348","0"
"64728","163349","0"
"64728","163350","0"
"64728","33","0"
"64730","397","0"
"64730","31","0"
"64730","155404","0"
"64730","204","0"
"64730","163352","0"
"64732","33","0"
"64732","397","0"
"64732","4920","0"
"64732","157611","0"
"64732","163354","0"
"65742","160739","0"
"64734","397","0"
"64734","4920","0"
"64734","157611","0"
"64734","163356","0"
"65742","164424","0"
"65742","164423","0"
"65742","37535","0"
"65742","160411","0"
"65742","155243","0"
"65742","164422","0"
"65742","3030","0"
"64734","54","0"
"64740","397","0"
"64740","158031","0"
"64740","154953","0"
"64740","163361","0"
"64740","163362","0"
"64740","163363","0"
"64740","163364","0"
"64740","163365","0"
"64740","163366","0"
"64740","163367","0"
"64740","163368","0"
"64740","163369","0"
"64740","163370","0"
"64740","163371","0"
"64740","157425","0"
"64740","163372","0"
"64740","157426","0"
"64740","163373","0"
"64740","163374","0"
"64740","163375","0"
"64740","155189","0"
"64740","163376","0"
"64740","163377","0"
"64740","163378","0"
"64740","163379","0"
"64740","163380","0"
"64740","157410","0"
"64740","163381","0"
"64740","163382","0"
"64740","155190","0"
"64740","163383","0"
"64740","163384","0"
"64740","163385","0"
"64740","163386","0"
"64740","39","0"
"64742","39","0"
"64742","397","0"
"64742","154265","0"
"64742","72782","0"
"64742","160662","0"
"64742","163388","0"
"64746","163395","0"
"64744","397","0"
"64744","4920","0"
"64744","157611","0"
"64744","163359","0"
"64744","163360","0"
"64744","163390","0"
"64744","163391","0"
"64744","33","0"
"64746","80","0"
"64746","5166","0"
"64746","163393","0"
"64749","55","0"
"64749","80","0"
"64749","5166","0"
"64749","163395","0"
"64749","163396","0"
"64749","163393","0"
"64751","39","0"
"64751","397","0"
"64751","162","0"
"64751","156555","0"
"64751","163398","0"
"64751","163399","0"
"64751","163400","0"
"64751","163401","0"
"64751","5","0"
"64754","39","0"
"64754","397","0"
"64754","162","0"
"64754","156555","0"
"64754","163403","0"
"64758","1","0"
"64756","43","0"
"64756","161219","0"
"64756","163405","0"
"64756","129113","0"
"64764","156211","0"
"64758","397","0"
"64758","36","0"
"64758","143383","0"
"64758","163407","0"
"64758","5711","0"
"64790","54","0"
"64760","397","0"
"64760","157402","0"
"64760","42","0"
"64760","163409","0"
"64760","163410","0"
"64766","39","0"
"64762","397","0"
"64762","15548","0"
"64762","104546","0"
"64762","159626","0"
"64762","163412","0"
"64762","163413","0"
"64762","159627","0"
"64762","163414","0"
"64766","140334","0"
"64764","397","0"
"64764","31","0"
"64764","155404","0"
"64764","163416","0"
"64764","163417","0"
"64768","140334","0"
"64766","397","0"
"64766","36","0"
"64766","111275","0"
"64766","163419","0"
"64766","163420","0"
"64770","140334","0"
"64768","397","0"
"64768","36","0"
"64768","111275","0"
"64768","163422","0"
"64768","163423","0"
"64772","140334","0"
"64770","397","0"
"64770","36","0"
"64770","111275","0"
"64770","163425","0"
"64770","163426","0"
"64756","156211","0"
"64772","397","0"
"64772","36","0"
"64772","111275","0"
"64772","141008","0"
"64772","163428","0"
"64762","39","0"
"64774","80","0"
"64774","157342","0"
"64774","71532","0"
"64774","161125","0"
"64776","54","0"
"64776","397","0"
"64776","158031","0"
"64776","61062","0"
"64776","163431","0"
"64776","92544","0"
"64776","5738","0"
"64776","158587","0"
"64776","1067","0"
"64779","397","0"
"64779","18","0"
"64779","115369","0"
"64779","163432","0"
"64779","163433","0"
"64779","163434","0"
"64779","163435","0"
"64779","107956","0"
"64779","163436","0"
"64779","163437","0"
"64779","163438","0"
"64779","163439","0"
"64779","155234","0"
"64779","163440","0"
"64779","163441","0"
"64779","163442","0"
"64779","163443","0"
"64779","163444","0"
"64779","163445","0"
"64779","163446","0"
"64779","163447","0"
"64779","163448","0"
"64779","107975","0"
"64779","163449","0"
"64779","163450","0"
"64779","163451","0"
"64779","163452","0"
"64758","39","0"
"64779","39","0"
"64780","397","0"
"64780","158031","0"
"64780","163454","0"
"64780","163455","0"
"64780","163456","0"
"64780","163457","0"
"64780","163458","0"
"64780","163459","0"
"64780","163460","0"
"64780","156044","0"
"64780","161200","0"
"64780","163461","0"
"64780","163462","0"
"64779","5","0"
"64762","5","0"
"64780","55","0"
"64785","397","0"
"64785","5732","0"
"64785","96196","0"
"64785","159391","0"
"64785","155381","0"
"64785","157891","0"
"64746","55","0"
"64787","397","0"
"64787","5732","0"
"64787","96196","0"
"64787","156423","0"
"64787","75486","0"
"64746","163465","0"
"64746","163466","0"
"64746","163467","0"
"64746","163468","0"
"64746","163469","0"
"64746","163470","0"
"64746","163471","0"
"64746","163472","0"
"64746","163473","0"
"64746","163396","0"
"64787","33","0"
"64799","156211","0"
"64790","397","0"
"64790","31","0"
"64790","163475","0"
"64790","157611","0"
"64790","163476","0"
"64792","397","0"
"64792","31","0"
"64792","163477","0"
"64792","163478","0"
"64792","163479","0"
"64792","163480","0"
"64792","163481","0"
"64792","163482","0"
"64792","163483","0"
"64792","163484","0"
"64792","163485","0"
"64792","55","0"
"64807","54","0"
"64795","397","0"
"64795","5732","0"
"64795","96196","0"
"64795","161226","0"
"64795","162612","0"
"64795","163487","0"
"64795","163488","0"
"64795","163489","0"
"64795","163490","0"
"64795","163491","0"
"64795","104549","0"
"64795","163492","0"
"64785","33","0"
"64797","397","0"
"64797","156422","0"
"64797","154034","0"
"64797","163494","0"
"64797","163495","0"
"64809","55","0"
"64799","80","0"
"64799","155386","0"
"64799","163497","0"
"64799","163498","0"
"64799","162504","0"
"64797","39","0"
"64801","397","0"
"64801","5732","0"
"64801","155039","0"
"64801","163500","0"
"64801","163501","0"
"64801","163502","0"
"64801","163503","0"
"64801","163504","0"
"64795","54","0"
"64803","397","0"
"64803","37","0"
"64803","4921","0"
"64803","163506","0"
"64803","163507","0"
"64813","39","0"
"64805","397","0"
"64805","31","0"
"64805","32","0"
"64805","163509","0"
"64805","163510","0"
"64805","55","0"
"64807","397","0"
"64807","156422","0"
"64807","161068","0"
"64807","163512","0"
"64807","163513","0"
"64807","163514","0"
"64807","163515","0"
"64818","156211","0"
"64809","80","0"
"64809","161506","0"
"64809","163517","0"
"64809","158074","0"
"64809","163518","0"
"64809","163519","0"
"64801","55","0"
"64811","397","0"
"64811","156422","0"
"64811","96196","0"
"64811","162637","0"
"64811","163521","0"
"64811","160401","0"
"64811","163522","0"
"64811","160400","0"
"64803","33","0"
"64813","397","0"
"64813","21","0"
"64813","14","0"
"64813","163313","0"
"64813","163524","0"
"64797","5","0"
"64811","54","0"
"64818","397","0"
"64818","306","0"
"64818","65","0"
"64818","163526","0"
"64818","1876","0"
"64813","5","0"
"64801","33","0"
"64795","55","0"
"64758","5","0"
"64760","39","0"
"64760","5","0"
"64766","5","0"
"64758","140334","0"
"64780","140334","0"
"64891","39","0"
"64768","39","0"
"64837","397","0"
"64837","156422","0"
"64837","96196","0"
"64837","163528","0"
"64768","5","0"
"64770","39","0"
"64770","5","0"
"64772","39","0"
"64772","5","0"
"64774","39","0"
"64774","5","0"
"64754","5","0"
"64742","5","0"
"64740","5","0"
"64719","55","0"
"64857","39","0"
"64857","397","0"
"64857","5732","0"
"64857","163530","0"
"64857","163531","0"
"64857","163532","0"
"64857","92172","0"
"64857","5","0"
"64867","39","0"
"64863","397","0"
"64863","156422","0"
"64863","96196","0"
"64863","163534","0"
"64863","163535","0"
"64863","39","0"
"64865","397","0"
"64865","3713","0"
"64865","86422","0"
"64865","156814","0"
"64865","163537","0"
"64865","39","0"
"64867","397","0"
"64867","158031","0"
"64867","157020","0"
"64867","163539","0"
"64867","163540","0"
"64867","155973","0"
"64865","54","0"
"64865","5","0"
"65874","2700","0"
"65872","5","0"
"65874","164657","0"
"65874","54","0"
"65874","33","0"
"65872","21","0"
"65872","39","0"
"64875","39","0"
"64875","80","0"
"64875","163545","0"
"64875","163546","0"
"64875","163547","0"
"64875","5","0"
"64883","103","0"
"64883","30231","0"
"64883","163039","0"
"64883","123267","0"
"64883","89452","0"
"64883","153831","0"
"64883","2132","0"
"64887","1","0"
"64889","397","0"
"64887","36","0"
"64887","130416","0"
"64887","155408","0"
"64889","157651","0"
"64891","163558","0"
"64883","39","0"
"64891","163553","0"
"64887","156211","0"
"64891","149863","0"
"64883","5","0"
"64879","39","0"
"64879","5","0"
"64879","4608","0"
"64879","163555","0"
"64879","163556","0"
"64879","160978","0"
"64879","84608","0"
"64879","152744","0"
"64879","117890","0"
"64879","153903","0"
"64879","155760","0"
"64879","117885","0"
"64879","163557","0"
"64879","159977","0"
"64885","54","0"
"64891","5","0"
"64891","158031","0"
"64887","163559","0"
"64887","397","0"
"64887","163560","0"
"64889","54","0"
"64889","36","0"
"64889","163561","0"
"64889","163562","0"
"64889","163563","0"
"64881","33","0"
"64881","83880","0"
"64881","163564","0"
"64881","397","0"
"64881","943","0"
"64903","397","0"
"64905","163574","0"
"64903","72","0"
"64903","159912","0"
"64905","39","0"
"64905","5","0"
"64903","4664","0"
"64907","33","0"
"64903","163567","0"
"65803","76596","0"
"64905","163569","0"
"64905","163570","0"
"64905","1223","0"
"64905","163571","0"
"64905","163572","0"
"64903","39","0"
"64907","163569","0"
"64907","163570","0"
"64907","1223","0"
"64907","163571","0"
"64907","163572","0"
"64903","5","0"
"64903","163573","0"
"64917","163608","0"
"65878","39","0"
"65803","86","0"
"65803","93532","0"
"64937","39","0"
"64917","37","0"
"64917","163577","0"
"64917","163578","0"
"64917","5031","0"
"64917","158016","0"
"64922","1","0"
"64920","397","0"
"64920","21","0"
"64920","153565","0"
"64920","163580","0"
"64920","163581","0"
"65805","164564","0"
"65803","21","0"
"64924","397","0"
"64964","4218","0"
"64928","397","0"
"64930","397","0"
"64928","152","0"
"64928","161417","0"
"64928","60527","0"
"64928","413","0"
"64928","3535","0"
"64932","397","0"
"64930","152","0"
"64930","163585","0"
"64930","162732","0"
"64930","155039","0"
"64930","160205","0"
"64934","397","0"
"64932","152","0"
"64932","5537","0"
"64932","160769","0"
"64932","159260","0"
"64932","3459","0"
"65828","164580","0"
"64924","39","0"
"64924","72","0"
"64934","4334","0"
"64934","92544","0"
"64934","4058","0"
"64937","163610","0"
"65805","60980","0"
"64937","36","0"
"64937","162090","0"
"64937","153726","0"
"64941","397","0"
"65826","164581","0"
"65809","33","0"
"65805","397","0"
"64943","397","0"
"64941","4920","0"
"64917","39","0"
"64941","163006","0"
"64941","163507","0"
"64934","306","0"
"64943","4920","0"
"64943","65521","0"
"64943","163006","0"
"64934","30","0"
"64948","397","0"
"64948","4896","0"
"64948","159405","0"
"64948","163593","0"
"64948","163594","0"
"64948","163595","0"
"64948","163596","0"
"64948","163597","0"
"64948","163598","0"
"64948","163599","0"
"64948","163600","0"
"64948","163601","0"
"64948","163602","0"
"64948","163603","0"
"64948","163604","0"
"64948","163605","0"
"64948","163606","0"
"64948","163607","0"
"64943","39","0"
"64943","33","0"
"64943","152835","0"
"64943","163007","0"
"64943","91568","0"
"64943","163008","0"
"64943","163009","0"
"64943","1126","0"
"64943","609","0"
"64943","3720","0"
"64943","113438","0"
"64943","140588","0"
"64941","33","0"
"64941","37","0"
"64941","4921","0"
"64941","163506","0"
"64917","155408","0"
"64917","163609","0"
"64932","156519","0"
"64932","156422","0"
"64932","157368","0"
"64930","156519","0"
"64930","156422","0"
"64930","157368","0"
"64920","39","0"
"64937","397","0"
"64928","156519","0"
"64928","156422","0"
"64928","157368","0"
"64948","39","0"
"64948","5","0"
"64946","21","0"
"64946","163611","0"
"64934","157103","0"
"64924","73","0"
"64924","163612","0"
"64924","163613","0"
"64924","145779","0"
"64924","163614","0"
"64924","163615","0"
"64924","163616","0"
"64966","987","0"
"64968","163619","0"
"64964","28095","0"
"64968","80","0"
"64966","39","0"
"64964","4405","0"
"64964","155302","0"
"64964","987","0"
"64964","156082","0"
"64964","156269","0"
"64964","397","0"
"64964","306","0"
"64968","39","0"
"64968","5","0"
"64968","1940","0"
"64968","163620","0"
"64968","163621","0"
"64966","5","0"
"64966","155979","0"
"64966","163622","0"
"64966","397","0"
"64966","163623","0"
"62981","163624","0"
"64994","5","0"
"64974","943","0"
"65040","158031","0"
"64974","120","0"
"65040","39","0"
"65040","159082","0"
"65040","397","0"
"64976","39","0"
"64976","397","0"
"64976","21","0"
"64976","121207","0"
"64976","4985","0"
"64976","163628","0"
"64980","158058","0"
"64978","397","0"
"64978","21","0"
"64978","161385","0"
"64978","163630","0"
"64978","163631","0"
"64978","163632","0"
"64978","158709","0"
"64978","163320","0"
"64978","75065","0"
"64978","158654","0"
"64980","153479","0"
"64980","142705","0"
"64980","104535","0"
"64980","834","0"
"64982","397","0"
"64982","163635","0"
"64982","163636","0"
"65033","39","0"
"64982","163638","0"
"64982","163639","0"
"64982","157262","0"
"64982","163640","0"
"64982","2579","0"
"64982","163641","0"
"64982","163642","0"
"64988","33","0"
"64984","33","0"
"64984","397","0"
"64984","162","0"
"64984","163644","0"
"64984","163645","0"
"64984","161598","0"
"64984","5061","0"
"64984","163646","0"
"64990","39","0"
"64986","397","0"
"64986","37","0"
"64986","163648","0"
"64986","163649","0"
"64986","163650","0"
"64988","397","0"
"64988","162","0"
"64988","161583","0"
"64988","162766","0"
"64988","163651","0"
"64988","163652","0"
"64988","163653","0"
"64988","163654","0"
"64988","163655","0"
"64988","163656","0"
"64988","163657","0"
"64988","161665","0"
"64988","163658","0"
"64992","39","0"
"64996","5","0"
"64990","397","0"
"64990","37","0"
"64990","163648","0"
"64990","160680","0"
"64990","163660","0"
"64986","54","0"
"64992","43","0"
"64992","4600","0"
"64992","20706","0"
"64992","163662","0"
"64992","987","0"
"64998","33","0"
"64994","397","0"
"64994","158031","0"
"64994","142694","0"
"64994","163664","0"
"65000","5","0"
"64996","397","0"
"64996","158031","0"
"64996","163666","0"
"65002","55","0"
"64998","397","0"
"64998","5732","0"
"64998","63","0"
"64998","142744","0"
"64998","163668","0"
"65010","54","0"
"65000","397","0"
"65000","37","0"
"65000","163670","0"
"65000","163671","0"
"65000","163672","0"
"64982","163709","0"
"65002","397","0"
"65002","31","0"
"65002","163674","0"
"65002","163675","0"
"65002","163676","0"
"65002","163677","0"
"65002","163678","0"
"65004","397","0"
"65004","36","0"
"65004","163679","0"
"65004","163680","0"
"65004","163681","0"
"65004","154398","0"
"65004","158842","0"
"65004","163682","0"
"65004","163683","0"
"65004","163684","0"
"65004","163685","0"
"65004","163686","0"
"65004","163687","0"
"65004","163688","0"
"65004","163689","0"
"65004","163690","0"
"65004","163691","0"
"65004","163692","0"
"65004","163693","0"
"65004","163694","0"
"65008","54","0"
"64982","39","0"
"65006","80","0"
"65006","5166","0"
"65006","163696","0"
"65006","163697","0"
"65006","163698","0"
"65004","54","0"
"65008","397","0"
"65008","4","0"
"65008","163700","0"
"65008","60963","0"
"65008","163701","0"
"65008","163702","0"
"65006","55","0"
"65010","397","0"
"65010","107650","0"
"65010","154213","0"
"65010","163704","0"
"65010","163705","0"
"65010","163706","0"
"65010","163707","0"
"65010","163708","0"
"64982","5","0"
"64976","5","0"
"64990","5","0"
"64990","33","0"
"64992","5","0"
"65002","33","0"
"64974","54","0"
"65031","397","0"
"65031","21","0"
"65031","157228","0"
"65031","163711","0"
"65031","163712","0"
"65031","163713","0"
"65031","33","0"
"65033","397","0"
"65033","126","0"
"65033","152151","0"
"65033","377","0"
"65033","5","0"
"64974","160166","0"
"64974","163715","0"
"64974","31","0"
"64974","397","0"
"64974","3528","0"
"64974","156449","0"
"64974","163716","0"
"64974","162389","0"
"64974","163717","0"
"64974","163718","0"
"65040","159099","0"
"65040","159100","0"
"65040","162543","0"
"65040","162544","0"
"65060","39","0"
"65962","162732","0"
"65042","397","0"
"65042","5732","0"
"65042","161068","0"
"65042","163720","0"
"65042","163721","0"
"65048","397","0"
"65962","164730","0"
"65962","5537","0"
"65962","397","0"
"65964","1","0"
"65739","156245","0"
"65976","76","0"
"65976","164741","0"
"65048","37","0"
"65048","161920","0"
